"","word","sentiment"
"12024","succeeding","positive"
"12025","succeeding","trust"
"12026","success","anticipation"
"12027","success","joy"
"12028","success","positive"
"12029","successful","anticipation"
"12030","successful","joy"
"12031","successful","positive"
"12032","successful","trust"
"12033","succinct","positive"
"12034","succulent","negative"
"12035","succulent","positive"
"12036","succumb","negative"
"12037","suck","negative"
"12038","sucker","anger"
"12039","sucker","negative"
"12040","sudden","surprise"
"12041","suddenly","surprise"
"12042","sue","anger"
"12043","sue","negative"
"12044","sue","sadness"
"12045","suffer","negative"
"12046","sufferer","fear"
"12047","sufferer","negative"
"12048","sufferer","sadness"
"12049","suffering","disgust"
"12050","suffering","fear"
"12051","suffering","negative"
"12052","suffering","sadness"
"12053","sufficiency","positive"
"12054","suffocating","disgust"
"12055","suffocating","fear"
"12056","suffocating","negative"
"12057","suffocating","sadness"
"12058","suffocation","anger"
"12059","suffocation","fear"
"12060","suffocation","negative"
"12061","sugar","positive"
"12062","suggest","trust"
"12063","suicidal","anger"
"12064","suicidal","disgust"
"12065","suicidal","fear"
"12066","suicidal","negative"
"12067","suicidal","sadness"
"12068","suicide","anger"
"12069","suicide","fear"
"12070","suicide","negative"
"12071","suicide","sadness"
"12072","suitable","positive"
"12073","sullen","anger"
"12074","sullen","negative"
"12075","sullen","sadness"
"12076","sultan","fear"
"12077","sultry","positive"
"12078","summons","negative"
"12079","sump","disgust"
"12080","sun","anticipation"
"12081","sun","joy"
"12082","sun","positive"
"12083","sun","surprise"
"12084","sun","trust"
"12085","sundial","anticipation"
"12086","sundial","trust"
"12087","sunk","disgust"
"12088","sunk","fear"
"12089","sunk","negative"
"12090","sunk","sadness"
"12091","sunny","anticipation"
"12092","sunny","joy"
"12093","sunny","positive"
"12094","sunny","surprise"
"12095","sunset","anticipation"
"12096","sunset","positive"
"12097","sunshine","joy"
"12098","sunshine","positive"
"12099","superb","positive"
"12100","superficial","negative"
"12101","superfluous","negative"
"12102","superhuman","positive"
"12103","superior","positive"
"12104","superiority","positive"
"12105","superman","joy"
"12106","superman","positive"
"12107","superman","trust"
"12108","superstar","joy"
"12109","superstar","positive"
"12110","superstar","trust"
"12111","superstition","fear"
"12112","superstition","negative"
"12113","superstition","positive"
"12114","superstitious","anticipation"
"12115","superstitious","fear"
"12116","superstitious","negative"
"12117","supplication","positive"
"12118","supplication","trust"
"12119","supplies","positive"
"12120","supply","positive"
"12121","supported","positive"
"12122","supporter","joy"
"12123","supporter","positive"
"12124","supporter","trust"
"12125","supporting","positive"
"12126","supporting","trust"
"12127","suppress","anger"
"12128","suppress","fear"
"12129","suppress","negative"
"12130","suppress","sadness"
"12131","suppression","anger"
"12132","suppression","disgust"
"12133","suppression","fear"
"12134","suppression","negative"
"12135","supremacy","anger"
"12136","supremacy","anticipation"
"12137","supremacy","fear"
"12138","supremacy","joy"
"12139","supremacy","negative"
"12140","supremacy","positive"
"12141","supremacy","surprise"
"12142","supremacy","trust"
"12143","supreme","positive"
"12144","supremely","positive"
"12145","surcharge","anger"
"12146","surcharge","negative"
"12147","surety","positive"
"12148","surety","trust"
"12149","surge","surprise"
"12150","surgery","fear"
"12151","surgery","sadness"
"12152","surly","anger"
"12153","surly","disgust"
"12154","surly","negative"
"12155","surmise","positive"
"12156","surpassing","positive"
"12157","surprise","fear"
"12158","surprise","joy"
"12159","surprise","positive"
"12160","surprise","surprise"
"12161","surprised","surprise"
"12162","surprising","surprise"
"12163","surprisingly","anticipation"
"12164","surprisingly","surprise"
"12165","surrender","fear"
"12166","surrender","negative"
"12167","surrender","sadness"
"12168","surrendering","negative"
"12169","surrendering","sadness"
"12170","surrogate","trust"
"12171","surround","anticipation"
"12172","surround","negative"
"12173","surround","positive"
"12174","surveillance","fear"
"12175","surveying","positive"
"12176","survive","positive"
"12177","susceptible","negative"
"12178","suspect","fear"
"12179","suspect","negative"
"12180","suspense","anticipation"
"12181","suspense","fear"
"12182","suspense","surprise"
"12183","suspension","fear"
"12184","suspension","negative"
"12185","suspicion","fear"
"12186","suspicion","negative"
"12187","suspicious","anger"
"12188","suspicious","anticipation"
"12189","suspicious","negative"
"12190","swab","negative"
"12191","swamp","disgust"
"12192","swamp","fear"
"12193","swamp","negative"
"12194","swampy","disgust"
"12195","swampy","fear"
"12196","swampy","negative"
"12197","swarm","disgust"
"12198","swastika","anger"
"12199","swastika","fear"
"12200","swastika","negative"
"12201","swear","positive"
"12202","swear","trust"
"12203","sweat","fear"
"12204","sweet","anticipation"
"12205","sweet","joy"
"12206","sweet","positive"
"12207","sweet","surprise"
"12208","sweet","trust"
"12209","sweetheart","anticipation"
"12210","sweetheart","joy"
"12211","sweetheart","positive"
"12212","sweetheart","sadness"
"12213","sweetheart","trust"
"12214","sweetie","positive"
"12215","sweetness","positive"
"12216","sweets","anticipation"
"12217","sweets","joy"
"12218","sweets","positive"
"12219","swelling","fear"
"12220","swelling","negative"
"12221","swerve","fear"
"12222","swerve","surprise"
"12223","swift","positive"
"12224","swig","disgust"
"12225","swig","negative"
"12226","swim","anticipation"
"12227","swim","fear"
"12228","swim","joy"
"12229","swim","positive"
"12230","swine","disgust"
"12231","swine","negative"
"12232","swollen","negative"
"12233","symbolic","positive"
"12234","symmetrical","positive"
"12235","symmetry","joy"
"12236","symmetry","positive"
"12237","symmetry","trust"
"12238","sympathetic","fear"
"12239","sympathetic","joy"
"12240","sympathetic","positive"
"12241","sympathetic","sadness"
"12242","sympathetic","trust"
"12243","sympathize","sadness"
"12244","sympathy","positive"
"12245","sympathy","sadness"
"12246","symphony","anticipation"
"12247","symphony","joy"
"12248","symphony","positive"
"12249","symptom","negative"
"12250","synchronize","anticipation"
"12251","synchronize","joy"
"12252","synchronize","positive"
"12253","synchronize","surprise"
"12254","synchronize","trust"
"12255","syncope","fear"
"12256","syncope","negative"
"12257","syncope","sadness"
"12258","syncope","surprise"
"12259","synergistic","positive"
"12260","synergistic","trust"
"12261","synod","positive"
"12262","synod","trust"
"12263","synonymous","fear"
"12264","synonymous","negative"
"12265","synonymous","positive"
"12266","synonymous","trust"
"12267","syringe","fear"
"12268","system","trust"
"12269","taboo","disgust"
"12270","taboo","fear"
"12271","taboo","negative"
"12272","tabulate","anticipation"
"12273","tackle","anger"
"12274","tackle","surprise"
"12275","tact","positive"
"12276","tactics","fear"
"12277","tactics","trust"
"12278","taint","negative"
"12279","taint","sadness"
"12280","tale","positive"
"12281","talent","positive"
"12282","talisman","positive"
"12283","talk","positive"
"12284","talons","anger"
"12285","talons","fear"
"12286","talons","negative"
"12287","tandem","trust"
"12288","tangled","negative"
"12289","tanned","positive"
"12290","tantalizing","anticipation"
"12291","tantalizing","joy"
"12292","tantalizing","negative"
"12293","tantalizing","positive"
"12294","tantalizing","surprise"
"12295","tantamount","trust"
"12296","tardiness","negative"
"12297","tardy","negative"
"12298","tariff","anger"
"12299","tariff","disgust"
"12300","tariff","negative"
"12301","tarnish","disgust"
"12302","tarnish","negative"
"12303","tarnish","sadness"
"12304","tarry","negative"
"12305","task","positive"
"12306","tasteful","positive"
"12307","tasteless","disgust"
"12308","tasteless","negative"
"12309","tasty","positive"
"12310","taught","trust"
"12311","taunt","anger"
"12312","taunt","fear"
"12313","taunt","negative"
"12314","taunt","sadness"
"12315","tawny","disgust"
"12316","tax","negative"
"12317","tax","sadness"
"12318","teach","joy"
"12319","teach","positive"
"12320","teach","surprise"
"12321","teach","trust"
"12322","teacher","positive"
"12323","teacher","trust"
"12324","team","trust"
"12325","tearful","disgust"
"12326","tearful","fear"
"12327","tearful","sadness"
"12328","tease","anger"
"12329","tease","anticipation"
"12330","tease","negative"
"12331","tease","sadness"
"12332","teasing","anger"
"12333","teasing","fear"
"12334","teasing","negative"
"12335","technology","positive"
"12336","tedious","negative"
"12337","tedium","negative"
"12338","teeming","disgust"
"12339","teens","negative"
"12340","teens","positive"
"12341","temperance","positive"
"12342","temperate","trust"
"12343","tempered","positive"
"12344","tempest","anger"
"12345","tempest","anticipation"
"12346","tempest","fear"
"12347","tempest","negative"
"12348","tempest","sadness"
"12349","tempest","surprise"
"12350","temptation","negative"
"12351","tenable","positive"
"12352","tenacious","positive"
"12353","tenacity","positive"
"12354","tenancy","positive"
"12355","tenant","positive"
"12356","tender","joy"
"12357","tender","positive"
"12358","tender","trust"
"12359","tenderness","joy"
"12360","tenderness","positive"
"12361","tenement","negative"
"12362","tension","anger"
"12363","terminal","fear"
"12364","terminal","negative"
"12365","terminal","sadness"
"12366","terminate","sadness"
"12367","termination","negative"
"12368","termination","sadness"
"12369","termite","disgust"
"12370","termite","negative"
"12371","terrible","anger"
"12372","terrible","disgust"
"12373","terrible","fear"
"12374","terrible","negative"
"12375","terrible","sadness"
"12376","terribly","sadness"
"12377","terrific","sadness"
"12378","terror","fear"
"12379","terror","negative"
"12380","terrorism","anger"
"12381","terrorism","disgust"
"12382","terrorism","fear"
"12383","terrorism","negative"
"12384","terrorism","sadness"
"12385","terrorist","anger"
"12386","terrorist","disgust"
"12387","terrorist","fear"
"12388","terrorist","negative"
"12389","terrorist","sadness"
"12390","terrorist","surprise"
"12391","terrorize","anger"
"12392","terrorize","fear"
"12393","terrorize","negative"
"12394","terrorize","sadness"
"12395","testament","anticipation"
"12396","testament","trust"
"12397","testimony","trust"
"12398","tetanus","disgust"
"12399","tetanus","negative"
"12400","tether","negative"
"12401","thankful","joy"
"12402","thankful","positive"
"12403","thanksgiving","joy"
"12404","thanksgiving","positive"
"12405","theft","anger"
"12406","theft","disgust"
"12407","theft","fear"
"12408","theft","negative"
"12409","theft","sadness"
"12410","theism","disgust"
"12411","theism","negative"
"12412","theocratic","anger"
"12413","theocratic","fear"
"12414","theocratic","negative"
"12415","theocratic","sadness"
"12416","theocratic","trust"
"12417","theological","trust"
"12418","theology","anticipation"
"12419","theorem","trust"
"12420","theoretical","positive"
"12421","theory","anticipation"
"12422","theory","trust"
"12423","therapeutic","joy"
"12424","therapeutic","positive"
"12425","therapeutic","trust"
"12426","therapeutics","positive"
"12427","thermocouple","anticipation"
"12428","thermometer","trust"
"12429","thief","anger"
"12430","thief","disgust"
"12431","thief","fear"
"12432","thief","negative"
